Gene,NM_ID,S0_Ms1-10,S0_Ms1-7,S0_Ms1-8,S0_Ms1-9,S0_Ms1-5,S2_Ms2-4,S2_Ms2-6,S2_Ms2-8,S2_Ms2-10,S2_Ms2-7,S5_Ms3-4,S5_Ms3-3,S5_Ms3-7,S5_Ms3-8,S5_Ms3-10,S8_Ms4-1,S8_Ms4-2,S8_Ms4-3,S8_Ms4-4,S8_Ms4-6,S12_Ms5-1,S12_Ms5-2,S12_Ms5-3,S12_Ms5-4,S12_Ms5-5,S16_Ms6-1,S16_Ms6-2,S16_Ms6-4,S16_Ms6-5,S16_Ms6-6,T0_Ms1-10,T0_Ms1-7,T0_Ms1-8,T0_Ms1-9,T0_Ms1-5,T2_Ms2-4,T2_Ms2-6,T2_Ms2-8,T2_Ms2-10,T2_Ms2-7,T5_Ms3-4,T5_Ms3-8,T5_Ms3-10,T5_Ms3-7,T5_Ms3-3,T8_Ms4-1,T8_Ms4-2,T8_Ms4-3,T8_Ms4-4,T8_Ms4-6,T12_Ms5-1,T12_Ms5-2,T12_Ms5-3,T12_Ms5-4,T12_Ms5-5,T16_Ms6-1,T16_Ms6-2,T16_Ms6-4,T16_Ms6-5,T16_Ms6-6,L0_Ms1-10,L0_Ms1-7,L0_Ms1-8,L0_Ms1-9,L0_Ms1-5,L2_Ms2-4,L2_Ms2-6,L2_Ms2-8,L2_Ms2-10,L2_Ms2-7,L5_Ms3-4,L5_Ms3-3,L5_Ms3-7,L5_Ms3-8,L5_Ms3-10,L8_Ms4-1,L8_Ms4-2,L8_Ms4-4,L8_Ms4-6,L8_Ms4-3,L12_Ms5-1,L12_Ms5-2,L12_Ms5-3,L12_Ms5-4,L12_Ms5-5,L16_Ms6-1,L16_Ms6-2,L16_Ms6-4,L16_Ms6-5,L16_Ms6-6,B0_Ms1-10,B0_Ms1-7,B0_Ms1-9,B0_Ms1-5,B0_Ms1-8,B2_Ms2-4,B2_Ms2-6,B2_Ms2-10,B2_Ms2-7,B2_Ms2-8,B5_Ms3-4,B5_Ms3-8,B5_Ms3-7,B5_Ms3-3,B5_Ms3-10,B8_Ms4-2,B8_Ms4-1,B8_Ms4-3,B8_Ms4-4,B8_Ms4-6,B12_Ms5-1,B12_Ms5-2,B12_Ms5-4,B12_Ms5-5,B12_Ms5-3,B16_Ms6-1,B16_Ms6-2,B16_Ms6-5,B16_Ms6-6,B16_Ms6-4
Socs1,NM_009896.2,7.790185563,7.185965628,7.642990313,7.065873847,7.339939055,8.423578171,8.436919708,8.268237874,7.794090898,7.796039609,7.569779675,8.009716668,7.604442034,7.883376437,7.680605666,5.196921734,5.856487779,5.577126661,5.086613947,5.123500664,6.169524197,5.995032192,6.994013939,6.597382189,6.848873278,7.334586152,7.337443505,6.922078888,7.265755676,7.265661925,5.995484519,3.777156666,7.795844856,7.305696981,4.975905274,4.930264245,5.133399125,4.458119481,4.027684877,6.218781168,5.50589093,5.300123725,5.544114402,5.155830172,5.30633516,4.961623328,5.587964989,8.17467606,7.989990473,4.885574364,5.665335917,4.871843649,7.313155136,6.703073006,5.401220862,7.60940039,7.231701199,4.922673593,5.919340082,6.882765306,8.591410143,8.145932146,8.527633387,8.988911865,8.66013855,9.125775068,9.355747508,9.401903472,8.717676423,9.063475978,9.07876459,9.06493134,8.951343004,8.985585815,9.246123017,8.34615911,8.580333951,9.11048331,8.36728369,8.618238656,8.845364594,8.817239511,8.696411199,8.744901094,8.650979914,8.283690315,8.414304695,8.404971224,8.863102168,8.831053839,6.495855027,6.939109013,6.183883459,6.769903945,6.740118043,7.091065078,7.704041955,6.869748051,7.387586566,7.425761401,5.500802053,5.084064265,4.692092375,5.545968369,5.728464765,6.169724613,5.283921772,6.397802962,6.263973355,6.634157606,6.76420813,6.464178138,6.177718511,6.333960351,6.351380981,6.66618849,7.219555769,7.20143783,6.745371805,6.476543706
Socs3,NM_007707.2,5.5055734,5.320845668,5.653919873,5.428611418,5.371210343,6.50255338,6.884842094,5.888499736,6.075318693,6.228626318,6.277426897,5.876762491,6.029232003,5.465974465,6.666756592,4.053980168,4.805808349,4.028569152,3.827819025,3.014355293,4.491853096,5.03562391,4.906409617,4.427606173,4.819157224,5.640678764,4.791293149,5.350143602,5.498250868,4.932155684,4.375039431,4.099295204,4.941106311,5.042644337,4.841469999,4.632268215,4.548436625,4.627606838,4.442943496,5.09212285,5.009436756,4.995484519,5.983449691,4.314696526,4.721372659,5.464014725,4.587964989,5.463360886,5.552438555,4.765004246,4.813524689,4.679198571,4.808899839,5.207111961,4.723012396,5.796753477,4.909773104,4.201633861,4.376429311,5.103077947,6.28373661,5.689858236,5.294988268,6.193771743,5.957682486,6.394719913,6.242793024,6.134836993,6.502394256,6.268471823,6.939109013,6.6742629,6.74819285,6.533874777,7.977222673,6.682011391,5.827310944,6.553821257,6.372952098,6.270342053,6.209258394,6.499367566,6.891297661,5.836176625,6.55197736,5.928133408,5.320484678,6.113117036,6.055716264,6.381802483,4.758622982,4.761817143,4.102658131,4.004501392,4.138323004,5.828072998,6.310158318,4.931210275,6.281883675,5.758889433,4.859472667,4.861459166,5.474111514,5.093391153,6.076388069,5.303050085,4.961623328,5.005399988,5.915998852,4.990501111,5.554588852,3.94016675,5.338424415,6.031439309,5.471512648,5.496334513,4.505255801,3.989139007,4.391630262,4.368069877
Spink5,NM_001081180.1,3.54225805,3.388189537,3.609991295,3.065227623,3.564378169,4.272023189,3.482848283,3.23572706,3.075532631,3.253989266,3.976363636,3.876762491,3.385431037,3.388189537,3.666756592,3.557042415,2.735522177,2.974529312,2.021479727,2.475084883,4.417515003,4.03562391,4.780835002,4.749534268,4.757556689,3.137503524,4.054848477,3.840966704,2.691534165,3.288358562,2.427606173,2.778208576,3.204766751,2.456806149,2.805292456,2.217230716,1.883620816,1.944858446,2.121015401,2.992768431,2.010779839,3.077242999,3.442280035,2.89917563,3.19061486,2.114367025,2.555816155,2.961623328,2.419538892,3.241840184,2.456806149,2.23572706,3.116031993,2.72900887,1.50589093,3.35614381,2.495695163,2.577730931,1.659924558,3.443606651,3.938285792,3.726831217,2.972692654,2.107687869,3.346247774,4.37086174,4.401220862,3.047887329,3.482848283,3.43162296,3.752748591,3.707082992,3.408711861,3.768713657,3.46727948,4.46727948,3.879705766,3.827819025,3.372952098,3.810443104,3.624100895,3.519793486,4.084064265,3.054848477,3.382667253,3.426264755,3.204766751,3.839959587,3.766595162,4.48864354,5.021923839,5.176721693,5.157447996,5.489928219,5.652773285,4.593353771,4.468583317,5.153400028,4.928370323,4.524815928,4.303050085,4.478324711,4.370164281,5.093391153,5.14363831,6.259837401,8.453682186,7.397717411,7.041549645,6.944507097,5.946964741,5.399854674,5.412104045,5.372603915,4.997744026,5.496334513,4.89772447,4.72628629,5.175923742,4.827310944
Spn,NM_001037810.1,9.968494005,9.94539994,10.01259661,9.886062338,10.06371864,9.426705045,9.138911718,9.550554413,9.89120651,9.342141355,10.07578664,10.08794012,9.840636322,10.11888918,9.953643559,10.01221947,9.756623035,9.677473006,9.730538067,9.842130308,9.985002255,9.90461957,10.0630175,10.14856556,9.757756679,10.16237874,9.905808168,9.895605575,9.737044489,9.784242222,4.82984956,3.777156666,6.204179852,5.383704292,4.341985747,4.217230716,4.300855871,4.22342255,2.704871964,4.355439197,4.060047384,4.078097423,4.39848719,2.313245852,4.020591095,3.961623328,4.739848103,7.337889456,5.892391026,3.148934105,3.847996907,4.018812186,5.535430915,4.987775616,4.126807703,6.491211756,5.800641097,3.89917563,4.408032466,5.796234335,10.4177576,9.978095503,10.45146871,10.29734047,10.4111508,10.30791799,10.11121393,10.53109874,10.12792986,10.32165756,10.69691538,10.67000113,10.52464945,10.51654707,10.39973721,10.52541314,10.59216735,10.68591388,10.31248593,10.68249429,10.30373509,10.68389818,10.67355642,10.53165438,10.5597977,10.22227568,10.12965652,9.899054756,10.36285339,10.41940195,10.53316423,10.41369139,10.52268941,10.59534141,10.3901367,9.979811006,9.710427633,10.39198462,9.858929007,10.1218184,10.96960237,10.90533435,11.05780901,10.95132843,11.1658931,10.80980831,11.46566333,11.20507233,11.2735392,11.11957665,10.22360355,10.33070404,10.20408201,10.19334055,10.44985021,10.13144544,10.17242751,10.11454922,10.28243981,10.13779808
Spp1,NM_009263.3,5.027684877,4.452200049,4.310340121,4.258518925,4.489928219,5.156639311,4.845490051,4.751142325,4.49057013,4.148120631,5.595145568,5.739308071,4.970393538,5.610286657,5.666756592,5.113117036,4.367371066,4.080657663,3.878725341,3.921245889,5.027684877,5.62058641,5.781097381,5.234961095,5.363521544,4.945326777,5.847996907,4.532940288,4.354028938,6.043300754,9.03609117,8.425845306,9.988471675,10.29693914,9.548783385,10.06149271,9.748696028,10.06750159,9.829088444,10.24272158,10.9662603,11.21340197,11.61335208,10.83491343,11.14899128,11.90216405,9.933882411,11.09933466,11.23185717,11.49071552,10.59727044,11.01523383,9.450881315,10.04519995,10.78315377,9.860450739,9.800576389,9.379010065,9.770515239,10.21927744,5.211012193,5.262282806,4.709842019,4.913607512,4.761285273,6.692789835,5.904002316,4.985955755,4.012568674,5.017031081,5.186262836,5.533251852,5.452858965,5.090430042,5.341985747,6.244696818,5.026800059,5.034303768,5.18030702,5.296457407,5.511910749,5.34978987,4.906890596,5.98572811,5.06995989,6.162693432,5.664198369,5.503030646,5.240314329,5.48864354,9.470313155,9.81843838,9.099426716,9.293471649,8.988997048,9.81672769,11.13299447,9.830039776,11.5404429,9.922911406,9.537490215,9.188391033,9.033835928,8.953934507,9.795227966,9.33960508,10.12171481,10.48518528,10.39906426,9.751845286,9.867603078,9.868313278,10.2400877,11.18795822,10.12241389,9.633776294,10.71598772,10.4780314,10.38161865,9.851780268
St6gal1,NM_001252506.1,10.31173696,10.12703994,10.27314286,10.19810121,10.01838103,9.72410452,9.629575194,9.665033843,10.02171568,9.910837575,9.017504401,9.442425193,9.082282125,9.256939878,8.776959347,6.054197294,7.495615224,6.6742629,6.438459204,6.636769608,8.309157994,7.819923596,8.813396421,8.577202209,7.906650126,9.936902899,9.690609153,9.784569416,9.515246461,9.641546029,9.601919321,9.739105507,9.573438909,9.342830273,9.471309414,9.804018054,9.834881836,9.79691567,10.03673684,9.977380107,10.05473997,10.4344093,10.24217375,10.17363966,10.17834117,10.43913482,9.788000477,9.729093868,9.886031845,10.21530244,9.665264847,9.690015437,9.316620949,9.452138261,9.468033405,9.523130651,9.688984585,9.228073105,9.726592837,9.756539644,10.17000014,10.07863118,10.21462269,10.2598374,10.29526385,8.919340082,9.092730718,9.323415108,9.763760122,9.017003233,9.166012402,9.157826912,9.062936582,9.329078736,9.001661523,8.736503407,10.19276131,9.738514532,9.127788023,9.299551476,9.296686825,9.702778732,9.93236241,10.15950557,9.721953613,10.75959695,9.725792271,10.17108921,9.9800253,10.52051065,8.391071702,8.380504356,8.150661214,7.986240259,8.530484371,7.614636235,7.704041955,7.555662799,7.578410433,7.776893569,6.573041204,6.539779192,6.295906655,6.752347192,6.684117413,6.996840648,7.131754091,7.327328083,7.363433935,6.990274183,8.2412205,7.984931073,8.145626512,8.304465409,7.770300489,8.412739192,8.845176387,8.578334949,8.445759804,8.512621961
Stat1,NM_009283.3,11.27694441,11.15560252,11.01260359,11.2429478,11.21636392,11.73610592,11.69705009,11.94076506,10.99117459,11.26190098,11.1033206,10.92805196,10.94754928,11.40290547,10.95293777,9.786596362,9.824942834,9.397524901,9.28738918,9.501618277,10.41279211,9.90461957,11.12244624,10.98013958,10.89509052,11.04706255,10.90330194,10.90143261,11.22350702,10.7136099,9.761168901,8.274354856,11.08139689,10.91634228,9.355945673,9.338647256,9.366671916,9.258848657,8.739240553,10.47657408,10.32892171,10.1463141,10.08721088,9.565711405,10.1071386,10.21479266,10.07138191,12.03862411,12.13629586,9.942910312,9.648087894,9.222915625,11.52436541,11.10566629,9.803307772,11.93780414,11.22344668,9.669770889,10.69470611,11.40506167,11.45958531,11.19479378,11.12108665,12.09851246,11.71693947,12.27858303,12.19760066,12.40813068,11.41779451,11.6155055,11.74474556,11.87227472,11.63230912,11.61007437,11.70768698,11.56054301,11.72357989,12.09147836,11.23011653,10.9737978,11.52451233,11.54622889,11.81764324,11.86467367,11.62686345,11.39531991,11.2789895,11.22387501,11.78553012,11.50308035,10.23563134,10.32349392,10.47793025,10.34245252,10.0260254,10.51173289,10.50593062,9.470353832,10.08468882,10.80885159,9.104284235,9.381045384,9.172102428,9.171852316,9.215484464,10.20984323,11.42127064,10.83829,10.78298183,10.69073136,10.40334229,10.07240061,10.52288553,10.27430826,10.4877898,9.478122435,9.895484401,10.04105676,9.747269901,9.863814587
Stat2,NM_019963.1,10.11966743,9.979796718,9.911092332,10.01842276,9.581803149,10.08950345,10.45510114,10.26506412,9.929125231,9.49988574,10.03617361,9.81174395,9.958958643,10.1428346,9.739527483,9.072802535,8.837596399,8.672142433,8.673450423,8.631322591,9.23570313,8.931801228,9.993971496,9.712870868,9.431414028,9.833981114,9.55059289,9.74432931,9.731573602,9.652522347,8.042425465,6.777156666,9.16613797,8.818805834,7.390942773,7.812369866,7.50517639,7.570690611,7.051589621,8.332618434,8.17377706,8.179361757,8.221490455,7.575161033,8.076281167,8.467646304,8.041713902,9.544211022,9.610452772,7.979682414,7.808964175,7.700925159,8.955533674,8.565597176,7.858043179,9.451087447,9.018339294,7.467768557,8.372778017,8.889716892,9.995074604,9.861831331,9.563005553,10.86283879,9.993306396,10.67588648,10.5342737,10.52436541,10.04216551,9.988826677,10.06065541,9.721646078,9.847104339,9.90995307,9.938006378,10.67509257,9.973396026,10.72648215,9.917879246,9.826596153,10.2477614,9.853449919,9.920754789,10.02501495,9.912619928,10.01315515,9.547665748,9.778767092,9.841878797,9.914923239,8.83491343,9.192662689,9.120134176,8.967860271,9.102290693,9.454484374,9.625343558,8.608328757,8.913068914,9.731692386,8.270855941,8.240171198,7.809543067,8.304830429,8.327956767,8.80793446,9.171301918,9.124353986,9.056475149,9.150153455,8.840116996,8.906319416,9.425740424,9.141366369,9.29130886,8.081243746,9.108942569,9.1048608,8.821646445,8.945385308
Stat3,NM_213659.2,10.45632361,10.28173302,10.49681384,10.20689226,10.39676531,10.75793998,11.30564569,10.77219909,10.8697095,10.9260884,10.75009562,10.84877941,10.76792786,10.60388593,10.74938342,8.777518347,9.196430001,8.703834378,8.512463944,8.692510892,9.436399237,9.205548911,9.976177444,9.866258916,9.736029793,10.46609686,10.19334055,10.29679005,10.25560695,10.18017024,10.18830448,9.950439252,10.76982958,10.63665181,10.00073243,10.71546442,10.7864085,10.72894937,10.94899499,10.99837888,10.98930224,11.31358598,11.39243013,10.98232339,11.0217018,10.97964669,10.42100233,11.10160806,11.27191234,10.840117,10.67072705,10.54004083,10.611781,10.58794624,10.44676282,10.78353032,10.75110884,9.950614216,10.34650265,10.66229453,10.62914712,10.67357409,10.56922904,10.65414371,10.70966112,10.63642524,11.02361576,10.91661846,10.81636771,10.78708632,10.63708672,10.64454131,10.68908071,10.8621724,11.02908703,10.62690451,10.49037959,10.7208855,10.79812344,10.76509544,10.5772872,10.67268168,10.66546916,10.75360955,10.76868885,10.64969629,10.67245186,10.79047883,10.76749756,10.63840876,10.01431344,9.812241495,9.908257503,9.993065752,9.858276344,10.06452722,10.02598389,10.02570711,10.20327458,10.15475483,9.741079294,9.727920455,9.484702077,9.758306509,10.05912811,10.35759599,11.05459754,10.83829,10.84887328,11.00709737,9.894575273,9.990387652,9.907326344,10.00720952,9.822156524,9.536286076,9.90833257,9.582349007,9.65637123,9.689893171
Stat4,NM_011487.4,8.453929061,7.805098948,8.323820391,8.104022084,7.892998093,7.781294135,7.664056113,7.714382911,8.258518925,7.480749817,7.805485937,7.577126661,7.81159947,8.025361072,7.680605666,5.577730931,6.246408087,5.732811872,5.21023299,5.796234335,6.612499946,6.223229457,6.606886339,7.234865321,6.757823336,8.115459877,7.598796925,7.725673,7.224773478,7.458283564,3.790772038,2.192194165,5.163498732,4.22342255,3.57167681,3.217230716,3.300123725,1.722466024,2.704871964,3.092545742,2.372952098,3.077242999,3.261530815,2.5360529,4.19061486,2.114367025,3.418189948,5.673556424,4.570462931,2.411426246,3.778208576,2.871843649,3.550900665,3.314696526,3.558267634,4.303780748,3.909773104,2.691534165,4.174725988,4.40599236,8.81653571,8.538887311,8.822698286,8.803259331,8.880226346,8.502911344,8.423914268,8.456682963,8.696237303,8.282903083,8.59118571,8.592232767,8.215678597,8.388921378,8.390512926,8.119096751,8.679867112,8.408287277,8.154261172,8.230452819,8.070496667,8.671541067,8.851155603,8.550746785,8.397075614,7.851936392,8.079324772,8.010108453,8.65158991,8.409221197,6.829215325,7.027463723,6.724377422,7.450633918,6.974644026,7.614636235,6.814678589,7.018700931,6.758223215,7.137503524,6.739173031,6.446587085,6.177319866,6.626731151,6.411934625,7.344739746,8.485386573,8.528961944,7.665975394,8.098821663,6.802710219,6.962896005,6.219555769,6.957450336,6.915281866,6.032321287,6.845113647,6.367895206,6.469723208,6.760220946
Stat5b,NM_011489.3,9.913787,9.732727093,9.988968654,9.964153117,9.901937868,9.736740155,9.960783904,10.01772709,10.1050442,9.984532389,9.704163028,9.931018163,9.871135184,9.810491304,9.442114122,9.109438919,9.184924919,9.151447887,9.063637757,9.141494101,9.349524514,9.178590163,9.531010991,9.530757457,9.340117144,9.77478706,9.602902962,9.585732484,9.609695873,9.383790679,8.661991815,8.659817551,8.731251138,8.897361452,8.633794454,8.609695873,8.816279698,8.655673823,8.762913504,8.906499813,8.706046995,9.04234338,8.77626852,8.712664557,8.87897051,8.889716892,8.322649262,8.938197562,8.913846824,8.669948004,8.551208374,8.523757961,8.710737568,8.622161665,8.381888983,8.711116287,8.906048778,8.457627122,8.56567333,8.686080264,9.915266925,9.874089951,10.13291095,9.7751658,9.781802291,9.582932283,9.611006348,9.808835501,9.836097708,9.816983623,9.657711452,9.603292521,9.794172147,9.977809387,9.803582241,9.720381081,9.509240574,9.469580771,9.828231708,9.919429473,9.519066138,9.655691709,9.758573018,9.580428175,9.762930109,9.701826258,9.669735463,9.726882293,9.587852508,9.582179625,9.871520262,9.816375708,10.03362948,9.801401198,9.808545942,9.825785627,9.889503963,9.562967406,10.02505649,9.846461974,9.316213639,9.414198971,9.288773813,9.321138905,9.422190944,10.20416762,10.83836092,10.69540231,10.59610588,10.58275356,10.31627022,10.14510424,10.14291117,9.976306348,10.04454439,10.23233698,9.576786648,9.437856084,9.39418399,9.632413641
Stat6,NM_009284.2,10.83409176,10.48413813,10.83359379,10.68269619,10.63533722,10.84679103,10.98825863,10.75431966,10.8020801,10.97869616,10.70027498,10.83091128,10.84268819,10.78977815,10.63172274,9.268471823,9.551708262,9.301290408,9.163976667,9.203372476,9.697106574,9.291976449,10.11596699,10.12790407,9.804050331,10.80232248,10.44220745,10.48278779,10.47327957,10.4073315,9.554032386,9.46366741,9.639756724,9.502135643,9.45127294,9.681378984,9.634847344,9.373234935,9.589482619,9.620036498,9.588077461,9.851889557,9.66254377,9.546643702,9.661243667,9.802904047,9.616879615,9.851686586,9.978124111,9.985585815,9.594081957,9.478992022,9.756522965,9.713695815,9.76877981,9.861598739,9.880394729,9.509735424,9.802968651,9.828295188,10.88147344,10.76967258,10.77500938,10.57998527,10.85844731,10.74129001,10.82222027,10.80772521,10.8458742,10.72666946,10.68278396,10.65201137,10.56186071,10.69554151,10.82622273,10.8017811,10.58328966,10.6293384,10.6993382,10.77322164,10.49338515,10.47633105,10.80244366,10.55574906,10.58395715,10.54808978,10.57262444,10.40494994,10.74860379,10.22433939,10.07592031,10.1308408,10.08193608,10.3190737,10.11215276,10.19785556,10.32474311,10.11936915,10.44476644,10.12006936,9.503269219,9.552822772,9.405524429,9.630048656,9.720261362,10.57083289,11.37123213,11.21485335,11.09680079,11.27338184,10.44650438,10.33928216,10.20408201,10.45323976,10.39003995,10.03232129,10.0011689,9.865501308,10.00964669,9.966015097
Syk,NM_001198977.1,11.97435723,11.57424819,11.89267941,11.68689004,11.57957051,11.24602204,11.32013488,11.45484419,11.66712929,11.27941326,11.41206699,11.40241522,11.28767775,11.46120316,11.23434444,9.405822221,10.00495076,9.40397066,9.1238886,9.349060024,10.27422671,9.775593821,10.98866339,11.00866672,10.69669808,11.89583653,11.61875255,11.66525152,11.6445368,11.57206068,6.924099886,6.477677328,7.789142353,7.169223521,6.603032826,6.761684194,6.870488022,7.163901214,6.636624621,7.644865723,7.173727099,7.68271374,7.478324711,6.624539604,7.351910961,7.920948272,6.604071324,8.578900985,7.833459387,7.178216662,6.856736756,6.858727024,7.478971805,7.220910322,7.176422513,7.810828662,8.042534906,6.657354182,7.296090263,7.719799494,11.27931458,11.06087153,11.07457635,11.24902454,11.39972653,10.42254839,10.42022342,10.65707724,11.2710953,10.64983099,10.64318879,10.28274095,10.23803446,10.51520703,10.75000347,10.8245849,11.10043238,10.92516126,10.52646011,10.76393436,10.42644298,10.82130363,11.10206756,11.13505512,11.22480362,11.05018196,10.84870118,10.93819756,11.23022463,10.98051092,11.29486769,11.29262073,11.07399424,11.21578172,11.32655869,10.94386274,10.69445366,10.78190062,10.89909253,10.96650545,10.09666245,10.05674608,9.962361039,9.992626828,10.43563901,11.25577216,11.85968619,11.97406678,11.8163037,11.95607844,10.83780924,10.97258496,10.89285394,11.02994975,10.99270471,10.81277897,11.74610698,11.65709064,11.60922954,11.64815532
Syt17,NM_138649.1,5.174326515,4.250203656,3.931683057,3.258518925,4.942514505,5.326609251,5.260402093,5.129283017,4.19061486,4.906890596,4.256255873,4.940636607,4.707082992,4.741466986,4.358958826,4.169925001,3.583759754,3.733354341,2.827819025,2.821710215,4.976821852,4.772413555,5.781097381,5.334496768,4.757556689,5.012568674,3.469885976,4.047887329,4.565597176,4.288358562,3.527320608,4.651912745,4.557655155,3.305970521,3.57167681,3.217230716,4.055716264,3.135863165,2.927896454,3.770829046,4.060047384,3.814550423,3.87774425,3.051372102,4.605849867,4.435628594,3.797012978,4.250203656,2.833902077,3.049630768,3.263034406,3.523561956,3.486714373,3.314696526,2.606442228,4.406672716,3.784503983,2.691534165,2.659924558,3.196921734,3.523561956,4.211790976,2.972692654,3.276496666,2.761285273,4.164303583,4.904002316,3.047887329,4.219555769,4.209453366,4.890933022,3.832890014,3.408711861,3.032100843,4.204766751,5.613826291,3.772941338,2.711494907,3.54225805,4.658782734,4.761817143,4.15704371,2.704871964,3.64038956,3.019701914,4.541019153,3.94204526,3.839959587,4.055716264,5.68116812,5.099715999,4.690975738,4.925999419,5.074676686,4.974529312,5.55059289,4.584361253,4.516015147,4.665051614,4.524815928,4.675251386,4.414135533,4.440287821,5.167518504,4.590961241,6.385431037,7.769176663,6.327328083,6.915998852,6.238213641,6.947081667,5.262282806,4.790772038,5.768449015,5.287250643,5.818134761,5.090430042,4.72628629,4.614120869,4.537917249
Tab1,NM_025609.2,8.642376669,8.786563692,8.871689664,8.80928581,8.550285049,8.031273878,8.326429487,8.229924333,8.251861083,8.076655289,8.328764672,8.371471741,8.327822072,8.465974465,8.07489072,9.098532201,8.948717641,9.244934616,9.027629592,9.185965628,8.917819589,8.808224142,8.661386201,8.919310284,8.617908196,8.575577063,8.61518821,8.672107065,8.585638606,8.327328083,8.418021241,8.486835022,8.224098172,8.53239489,8.33891462,8.302501844,8.457914352,8.2287706,8.536596918,8.372734494,8.628481994,9.005933264,8.590212761,8.549823165,8.639376889,8.774688241,8.189033824,8.322378867,8.533913701,8.498968845,8.163146469,8.326384543,8.278077701,8.337443505,8.416628658,8.290157118,8.322018261,8.351822645,8.430577998,8.164906927,8.542838417,8.618752554,8.919459269,8.629830154,8.577202209,8.346646694,8.474801051,8.295217919,8.593316418,8.406034891,8.276775798,8.514714054,8.321206567,8.722534332,8.320123598,8.45409362,8.376299067,8.22554487,8.384136172,8.511357341,8.116083993,8.077563467,8.583195621,8.254556252,8.160526958,8.35645197,8.263738675,8.568070118,8.377687734,8.204864544,8.691115365,8.782932705,8.650369659,8.527946099,8.679515287,7.940754047,8.44613214,8.300444084,8.167669028,8.116551902,8.334496768,8.285679634,8.156487632,8.510764168,8.797823617,8.785354378,9.247239222,8.850905661,8.814101754,8.872921079,8.497253084,8.577164436,8.566092104,8.542412837,8.716545126,8.140113996,8.598089731,8.70822173,8.596786096,8.967889083
Tal1,NM_011527.2,9.130210166,9.608069968,8.010444185,9.56913408,9.674492431,6.964167561,7.084808388,6.695854658,6.660209873,6.822347758,7.463524373,7.417261817,7.043519494,7.025361072,8.07489072,11.67283635,11.78657186,11.85058536,11.51495563,11.60396936,11.63722713,11.69145565,11.27720021,11.01992426,11.84660692,9.475044339,9.922376271,9.923713737,10.44348233,10.03993346,4.749534268,5.099295204,4.988684687,4.595145568,5.038699551,4.828834649,5.207502459,5.510961919,4.442943496,4.61176256,4.450221496,4.229587923,4.161887682,4.314696526,5.230356745,4.250961574,4.305970521,4.745237332,4.64096791,4.450881315,5.070389328,4.845490051,4.519793486,4.13093087,4.482202926,4.833902077,4.909773104,4.799605422,4.496973581,4.365972428,5.7106687,6.185866545,5.673556424,5.23572706,6.083213368,6.394719913,6.816599707,6.439623138,6.421054947,6.690836098,6.431288654,6.225159226,6.74819285,7.174326515,7.052676724,6.414642958,5.657354182,6.081723091,6.460414939,6.736875423,6.209258394,6.022145843,5.968551603,5.9375798,5.912649865,6.59559317,6.174526265,5.577126661,5.640678764,5.48864354,10.44997399,10.66964689,10.58360934,10.40013229,10.57634262,9.113429635,9.002815016,9.663647047,9.106981621,8.621941965,10.22397755,9.800268987,9.367654998,10.09097249,10.23484138,10.56421619,9.832209636,9.513194628,9.840258649,9.356606026,10.65800613,10.33714241,10.69767132,10.67723514,10.15647499,10.58160546,10.79533351,10.76549331,10.49437561,11.10098422
Tank,NM_011529.1,9.439477697,9.220910322,9.410493752,9.480123722,9.247571541,9.478708958,9.34071803,9.406290055,9.385150582,9.273865518,9.404907379,9.359793477,9.313087096,9.519518317,9.499706393,8.986865972,9.106929293,9.117305437,9.003602237,9.120704442,9.094447222,8.910103024,9.466198848,9.328338334,9.360912909,9.547550081,9.263926422,9.32062006,9.155703703,9.349082146,8.800252806,8.676027579,8.699607154,8.731997787,8.587327483,8.636189572,8.720552092,8.673238397,8.545041683,8.675251386,8.73748397,8.799702549,8.752949249,8.838195439,8.69341726,8.745875968,8.648932748,8.909923077,8.768151235,8.717333699,8.615666416,8.484258995,8.769242795,8.727478051,8.587890003,8.925910434,8.600990742,8.652056204,8.760021298,8.77554444,9.688407685,9.652378934,9.88192458,9.470414846,9.721287205,9.641419585,9.69312101,9.747723058,9.774012803,9.738430088,9.836444911,9.627315001,9.511594542,9.699086557,9.619688112,9.639810978,9.674298215,9.870642134,9.577485477,9.906830482,9.664269492,9.827390343,10.10805394,9.73790642,9.687918014,9.689351583,9.75687318,9.347953493,9.942837023,9.429490434,9.25280733,9.254981345,9.039083546,9.489807829,9.188786631,8.863659744,8.911781448,9.14712859,8.953032377,9.120082322,8.943481842,8.702969152,8.688215334,9.035238993,9.306152852,9.616365049,10.88664921,10.3407959,10.27672928,10.08305377,9.479537774,9.262470743,9.172477515,9.222601726,9.185346249,8.929228815,9.052214805,9.076842313,9.116577893,9.155880756
